Ux,Uy,Uz,TA_1_1_1,T_SONIC_corr,PA,H2O_density,CO2_density
-0.5322083,0.1438281,-0.04308652,-12.58417,-11.61597,83.7386,1.419473,703.652
-0.5278034,0.1187086,-0.03874241,-12.58417,-11.6485,83.73846,1.411605,703.6525
-0.5225048,0.1452977,-0.009284983,-12.58417,-11.71167,83.73849,1.416604,703.6924
-0.5286907,0.1356722,-0.003355995,-12.58417,-11.56726,83.73619,1.417092,704.0472
-0.5426821,0.1274201,-0.01113836,-12.58417,-11.62985,83.73846,1.414891,703.6167
-0.5326221,0.1346027,-0.03471954,-12.58417,-11.62448,83.7368,1.416132,703.6707
-0.5306465,0.1467976,-0.0373792,-12.58417,-11.63184,83.7384,1.416595,703.5208
-0.5289936,0.1722005,-0.0358721,-12.58417,-11.6153,83.73705,1.422009,703.7432
-0.5364604,0.1717032,-0.02208258,-12.58417,-11.60297,83.73897,1.414322,703.6485
-0.5443296,0.1667804,-0.02851438,-12.58417,-11.64737,83.73774,1.415833,703.7557
-0.5339051,0.171784,-0.03073919,-12.58417,-11.54559,83.73808,1.414435,703.8661
-0.5397961,0.1935306,-0.02711929,-12.58417,-11.61182,83.73899,1.416064,703.8615
-0.5483749,0.192174,-0.03408156,-12.58533,-11.53342,83.73841,1.418178,703.4508
-0.5600154,0.1896228,-0.03736444,-12.58533,-11.63373,83.73881,1.420839,703.3517
-0.5769363,0.1718556,-0.02281822,-12.58533,-11.66559,83.73927,1.417625,703.4109
-0.5712984,0.1576128,-0.01870706,-12.58533,-11.65167,83.73872,1.415009,703.7078
-0.5884743,0.1514012,-0.02092852,-12.58533,-11.57825,83.73888,1.417998,703.8462
-0.5914491,0.1663462,-0.02840828,-12.58533,-11.46643,83.73931,1.420354,703.4634
-0.6074846,0.1647267,-0.0320533,-12.58533,-11.48648,83.73678,1.424271,703.2808
-0.5960408,0.1637993,-0.03234464,-12.58533,-11.50516,83.7389,1.423103,703.3384
-0.5896887,0.1792336,-0.02101085,-12.58533,-11.48642,83.73825,1.425117,703.3722
-0.5780156,0.1971405,-0.008745198,-12.58533,-11.55316,83.73856,1.420402,703.3487
-0.5694522,0.1929094,-0.009372728,-12.58533,-11.56174,83.73799,1.415792,703.3036
-0.5777227,0.1807615,-0.01524513,-12.58533,-11.58603,83.73746,1.423543,703.9598
-0.5805618,0.1784637,0.002440713,-12.58533,-11.58585,83.73757,1.419733,703.198
-0.5826813,0.1829403,0.007141192,-12.58533,-11.61017,83.73717,1.420711,703.4437
-0.5798134,0.1829335,0.002769401,-12.58533,-11.59525,83.73561,1.41682,703.6635
-0.5967191,0.1824485,-0.001357975,-12.58533,-11.59183,83.73698,1.425268,703.3577
-0.5717688,0.1791884,-0.006191462,-12.58533,-11.53784,83.73917,1.421165,703.5461
-0.5853217,0.1862105,0.01326685,-12.58533,-11.6109,83.7373,1.420292,703.4666
-0.59632,0.1811451,0.01429186,-12.58533,-11.5368,83.73749,1.422006,703.3569
-0.5937337,0.180024,0.007950528,-12.58533,-11.48923,83.73772,1.420478,703.1407
-0.5845819,0.1928355,0.0122999,-12.58655,-11.55557,83.73824,1.425071,703.4725
-0.6069202,0.197996,0.01316632,-12.58655,-11.60666,83.73662,1.416882,703.488
-0.6078883,0.1951848,0.002877837,-12.58655,-11.56082,83.73923,1.424676,703.7895
-0.604929,0.2008034,0.002791377,-12.58655,-11.53308,83.73846,1.419869,703.2887
-0.6090134,0.2082292,-0.00317203,-12.58655,-11.54922,83.73762,1.42165,703.4053
-0.595443,0.2027944,-0.009289077,-12.58655,-11.52811,83.73864,1.420689,703.6244
-0.5860716,0.1965444,-0.004164088,-12.58655,-11.56329,83.73814,1.420457,703.5146
-0.5989527,0.1968106,-0.002244996,-12.58655,-11.5242,83.73772,1.421091,703.5345
-0.5978287,0.2016639,-0.003686922,-12.58655,-11.47244,83.73782,1.419964,703.3167
-0.5909073,0.2072638,-0.009347473,-12.58655,-11.5661,83.7373,1.425974,703.4881
-0.578675,0.2076623,-0.01024902,-12.58655,-11.54483,83.73743,1.421203,703.2675
-0.5817084,0.2083462,-0.01128275,-12.58655,-11.51221,83.73807,1.423988,703.3082
-0.5890596,0.2247215,-0.002147059,-12.58655,-11.43463,83.73751,1.421874,703.1331
-0.5858217,0.224059,0.000761179,-12.58655,-11.4585,83.73688,1.427503,703.0163
-0.5910915,0.228793,0.003450186,-12.58655,-11.4653,83.73931,1.427118,703.1381
-0.5942975,0.2422527,-0.001306284,-12.58655,-11.47278,83.73838,1.428005,702.9697
-0.6040037,0.2406554,-0.003256078,-12.58655,-11.41565,83.73719,1.42727,703.2155
-0.6084641,0.239212,0.003784103,-12.58655,-11.44308,83.73799,1.42615,703.0392
-0.6050404,0.2378385,0.01001061,-12.58655,-11.42322,83.73916,1.429849,702.9606
-0.605418,0.2321368,0.01215347,-12.58655,-11.4328,83.73392,1.429056,702.9701
-0.6120754,0.2314601,0.01366016,-12.58844,-11.42212,83.73785,1.431958,703.3585
-0.6162853,0.2243266,0.01491118,-12.58844,-11.39667,83.7392,1.426743,703.2559
-0.6149014,0.2251778,0.01986417,-12.58844,-11.38986,83.73966,1.434743,702.694
-0.6070503,0.2300812,0.02096543,-12.58844,-11.43906,83.73791,1.430782,702.5322
-0.5994461,0.2407258,0.01945598,-12.58844,-11.33426,83.73798,1.431901,702.9515
-0.6044691,0.2502007,0.01790231,-12.58844,-11.37341,83.73753,1.434653,702.7943
-0.6183003,0.2545266,0.01363478,-12.58844,-11.32733,83.73799,1.4344,702.5563
-0.6231588,0.2513047,0.01088063,-12.58844,-11.39948,83.73936,1.436488,703.2167
-0.6207629,0.2505792,0.007755603,-12.58844,-11.37244,83.73708,1.434224,702.7345
-0.6179301,0.2421507,0.003708128,-12.58844,-11.34482,83.73827,1.439148,702.5989
-0.6221051,0.2389641,0.004815979,-12.58844,-11.34586,83.73789,1.42985,702.3534
-0.6240993,0.2383629,0.009073807,-12.58844,-11.35382,83.73637,1.437929,702.434
-0.6233386,0.2360038,0.01081014,-12.58844,-11.32382,83.73688,1.430998,702.7383
-0.6189102,0.2371481,0.01283651,-12.58844,-11.3595,83.73639,1.436268,702.6729
-0.611141,0.2368396,0.01527086,-12.58844,-11.33569,83.73866,1.433177,702.7059
-0.6028488,0.2352802,0.01628982,-12.58844,-11.3688,83.73684,1.430821,702.7267
-0.6002992,0.2375889,0.01822204,-12.58844,-11.34796,83.73705,1.437051,702.8043
-0.5895416,0.2395883,0.01924149,-12.58844,-11.33127,83.73869,1.431462,702.5618
-0.5874804,0.2397933,0.01914813,-12.58844,-11.31369,83.73789,1.435594,702.9658
-0.5841371,0.2442178,0.01694931,-12.58844,-11.3259,83.73688,1.435661,702.45
-0.5856478,0.2523507,0.02190098,-12.58966,-11.36877,83.73657,1.43209,702.5125
-0.5952245,0.2468919,0.03215554,-12.58966,-11.32584,83.73822,1.436506,702.4836
-0.5985698,0.2470106,0.04884114,-12.58966,-11.32376,83.73772,1.433112,702.6135
-0.6003475,0.2366218,0.04787893,-12.58966,-11.29987,83.73615,1.438478,702.5392
-0.610543,0.2469809,0.04406236,-12.58966,-11.36456,83.7377,1.435873,702.2751
-0.6247781,0.2557161,0.02761503,-12.58966,-11.28421,83.73792,1.43966,702.69
-0.6064746,0.2508501,0.01434647,-12.58966,-11.30811,83.73873,1.443598,702.1744
-0.6132653,0.2322564,0.01211149,-12.58966,-11.26685,83.73919,1.443793,702.3912
-0.6124312,0.2269996,0.01467599,-12.58966,-11.22141,83.73871,1.436356,701.9314
-0.6232769,0.2319364,0.007925566,-12.58966,-11.18951,83.73627,1.442099,702.1421
-0.6265265,0.2286355,0.01035101,-12.58966,-11.2467,83.73719,1.441145,702.0635
-0.6234362,0.2155245,0.01363639,-12.58966,-11.24591,83.73716,1.443255,701.9008
-0.6113583,0.2211362,0.01404157,-12.58966,-11.22131,83.73824,1.448192,702.0302
-0.5904503,0.2173354,0.01032035,-12.58966,-11.15497,83.73866,1.446557,701.4236
-0.5713075,0.2314254,0.01195053,-12.58966,-11.14099,83.73727,1.452396,701.4702
-0.5974177,0.2333615,0.01155764,-12.58966,-11.17737,83.73827,1.447949,701.704
-0.5977133,0.2340516,-0.00935033,-12.58966,-11.25519,83.73777,1.448379,701.6553
-0.5983935,0.2652964,-0.01241631,-12.58966,-11.27597,83.73563,1.441306,702.1538
-0.6136122,0.2620345,-0.01255289,-12.58966,-11.29193,83.7368,1.440549,702.3257
-0.6215627,0.2681143,-0.016535,-12.58966,-11.26175,83.73678,1.442919,702.325
-0.6188496,0.264268,-0.02321392,-12.59045,-11.27884,83.73751,1.441322,701.9312
-0.6075308,0.2615529,-0.02933034,-12.59045,-11.30972,83.73843,1.444029,701.9761
-0.6052153,0.26177,-0.03747569,-12.59045,-11.28613,83.73743,1.442631,701.8378
-0.6140334,0.2561263,-0.05007442,-12.59045,-11.29102,83.73624,1.44308,702.1326
-0.6160973,0.2562787,-0.04969507,-12.59045,-11.28641,83.73727,1.439673,702.1738
-0.6072132,0.2539502,-0.0354463,-12.59045,-11.29376,83.73788,1.441827,702.3685
-0.6046783,0.2514114,-0.0216405,-12.59045,-11.32108,83.7382,1.437749,702.1287
-0.6045446,0.2542185,-0.01351345,-12.59045,-11.29016,83.73732,1.436733,702.4119
-0.6133025,0.2560224,-0.007529222,-12.59045,-11.2464,83.73796,1.437339,702.3781
-0.6123688,0.2662641,-0.008055473,-12.59045,-11.32004,83.73812,1.438589,702.0369
-0.6035876,0.27321,-0.01564818,-12.59045,-11.26312,83.73734,1.439122,702.1287
-0.6011072,0.2675739,-0.01766416,-12.59045,-11.30597,83.73856,1.441472,701.9606
-0.5987664,0.2583743,-0.00967251,-12.59045,-11.21298,83.73762,1.443919,702.3445
-0.5980653,0.2585721,-0.005777029,-12.59045,-11.25162,83.73779,1.442863,701.8011
-0.5963022,0.2575394,-0.008525801,-12.59045,-11.2323,83.73836,1.438952,702.0308
-0.5881652,0.2568868,-0.01381971,-12.59045,-11.27069,83.73751,1.441277,701.8952
-0.5864845,0.2587267,-0.007745832,-12.59045,-11.22083,83.73705,1.443117,702.0781
-0.5946666,0.2620034,0.003722796,-12.59045,-11.31308,83.73791,1.442779,702.0111
-0.5940008,0.2644333,0.01124165,-12.59045,-11.2536,83.73864,1.442451,702.0958
-0.5834443,0.2725474,0.01138602,-12.59045,-11.24033,83.73679,1.447029,701.9531
-0.5858806,0.2809875,0.008131105,-12.59174,-11.30447,83.73749,1.440195,701.7828
-0.5819806,0.2826663,0.0006920549,-12.59174,-11.28751,83.73777,1.445598,702.0113
-0.5854348,0.2765676,0.003126918,-12.59174,-11.21695,83.73633,1.439291,701.8591
-0.5857927,0.2692557,0.008839642,-12.59174,-11.2933,83.73552,1.44267,702.1736
-0.5695657,0.2801536,-0.0009402863,-12.59174,-11.32999,83.73759,1.442872,702.0028
-0.5755583,0.2853183,-0.00556374,-12.59174,-11.31033,83.73669,1.441073,702.1716
-0.5791615,0.2823406,-0.0101011,-12.59174,-11.26978,83.73936,1.438736,702.5491
-0.5762776,0.2850032,-0.01314771,-12.59174,-11.30002,83.73835,1.438056,702.358
-0.5692104,0.2872629,-0.01214112,-12.59174,-11.30203,83.73783,1.440604,702.4462
-0.5603954,0.2922843,-0.01372253,-12.59174,-11.27762,83.73756,1.438356,702.0692
-0.5609506,0.2942221,-0.02025647,-12.59174,-11.28845,83.73794,1.440529,702.3523
-0.5716481,0.3064857,-0.02578338,-12.59174,-11.2565,83.73782,1.437394,701.8946
-0.588259,0.3056753,-0.01568239,-12.59174,-11.32153,83.7382,1.444094,702.0464
-0.5899248,0.2994279,-0.01442091,-12.59174,-11.30142,83.73741,1.443983,702.1055
-0.5989211,0.2742079,-0.007722442,-12.59174,-11.24496,83.73627,1.441559,701.8751
-0.589646,0.2657693,-0.0002412735,-12.59174,-11.19135,83.73741,1.443377,702.0407
-0.5861211,0.2666344,0.01253308,-12.59174,-11.26877,83.73796,1.441267,701.6251
-0.5850132,0.2764435,0.0214562,-12.59174,-11.23361,83.7387,1.444878,702.0665
-0.5820935,0.2808127,0.02028,-12.59174,-11.23508,83.73699,1.441081,701.6877
-0.5767712,0.289257,0.01978771,-12.59174,-11.23694,83.73891,1.444896,702.2536
-0.5760437,0.2891223,0.01717916,-12.59299,-11.21954,83.73788,1.443955,701.8495
-0.5798649,0.2920156,0.01088128,-12.59299,-11.32083,83.73587,1.443668,702.2929
-0.585484,0.2925242,0.005684942,-12.59299,-11.2305,83.73615,1.443592,701.7585
-0.5844567,0.2935477,-0.00155966,-12.59299,-11.216,83.73867,1.442244,702.2586
-0.5894935,0.2930353,0.008627571,-12.59299,-11.23743,83.73801,1.444476,701.9262
-0.5949733,0.2859496,0.01576217,-12.59299,-11.173,83.73817,1.441163,701.8145
-0.5868768,0.2774331,0.006751989,-12.59299,-11.23767,83.73822,1.445746,701.8102
-0.5874189,0.2776465,0.001608699,-12.59299,-11.23312,83.73669,1.439803,701.967
-0.5865245,0.2790442,-0.006303729,-12.59299,-11.23315,83.73708,1.44403,702.162
-0.5877134,0.2815352,-0.01047669,-12.59299,-11.22931,83.73633,1.440204,701.8275
-0.5940376,0.2850334,-0.008268859,-12.59299,-11.28198,83.73725,1.443031,702.1987
-0.5970411,0.2914883,-0.004690143,-12.59299,-11.24362,83.73873,1.441974,702.0303
-0.5969732,0.2913556,-0.002415373,-12.59299,-11.26328,83.73763,1.4387,702.0599
-0.6001674,0.2908882,-0.00086611,-12.59299,-11.24652,83.73898,1.448331,702.0065
-0.5931175,0.2861376,-0.007489586,-12.59299,-11.15784,83.73751,1.447418,701.7338
-0.5840946,0.2795736,-0.008008335,-12.59299,-11.24332,83.73925,1.451272,702.0398
-0.5883448,0.2700109,0.003863322,-12.59299,-11.22281,83.73852,1.442282,701.7719
-0.5910553,0.2809173,0.01911289,-12.59299,-11.18442,83.73788,1.446297,701.8821
-0.6024433,0.2803012,0.004662468,-12.59299,-11.18634,83.73803,1.449266,701.6029
-0.607746,0.2740845,-0.000359175,-12.59299,-11.14383,83.73763,1.449454,701.7025
-0.6031746,0.281079,0.002759514,-12.5925,-11.16702,83.73799,1.446624,701.795
-0.590865,0.2818143,0.0009643217,-12.5925,-11.14459,83.73656,1.447767,701.6716
-0.5913345,0.2886885,-0.003930756,-12.5925,-11.16867,83.73788,1.448746,701.4913
-0.591319,0.285809,-0.001291539,-12.5925,-11.15646,83.73628,1.449524,701.5991
-0.5910115,0.2913448,0.005473316,-12.5925,-11.15808,83.73812,1.452491,701.6666
-0.5839696,0.2871318,0.00939407,-12.5925,-11.20917,83.73797,1.44897,701.6964
-0.582185,0.2767971,0.01107575,-12.5925,-11.16986,83.73824,1.452556,701.7454
-0.5839207,0.2804456,0.005629804,-12.5925,-11.14386,83.73917,1.447764,701.4131
-0.5846117,0.2796396,-0.002447792,-12.5925,-11.15317,83.73947,1.453731,701.6296
-0.5801749,0.2765648,-0.003515891,-12.5925,-11.12238,83.73719,1.454828,701.6835
-0.5816681,0.2676163,-0.002934508,-12.5925,-11.09634,83.73792,1.453416,701.535
-0.5907056,0.2639832,0.002224634,-12.5925,-11.06342,83.73798,1.458303,701.3983
-0.5768595,0.2411415,-0.02602386,-12.5925,-11.06778,83.73806,1.45706,700.9639
-0.5828099,0.2359387,-0.03136325,-12.5925,-11.02484,83.73808,1.4602,701.1811
-0.5649749,0.2422412,-0.03401203,-12.5925,-11.04407,83.73763,1.459463,700.7062
-0.5495765,0.2379662,-0.041835,-12.5925,-11.04529,83.73634,1.462849,701.0107
-0.5398557,0.2368844,-0.05088184,-12.5925,-10.97025,83.73699,1.461585,701.0549
-0.5298519,0.226934,-0.0605338,-12.5925,-11.069,83.73862,1.461714,701.2586
-0.5168359,0.2363654,-0.06729931,-12.5925,-11.00226,83.73926,1.463031,701.2441
-0.5169362,0.2535642,-0.06666177,-12.5925,-11.03314,83.73721,1.460669,701.0278
-0.5140064,0.2485235,-0.07454993,-12.59332,-10.98001,83.73965,1.458684,700.9688
-0.5258257,0.2293998,-0.08316749,-12.59332,-11.02597,83.73673,1.459784,700.8506
-0.5313176,0.2230192,-0.08339215,-12.59332,-10.99564,83.73662,1.464683,701.0444
-0.5242798,0.2258448,-0.07575736,-12.59332,-11.00806,83.73815,1.463063,701.1171
-0.5266946,0.2323846,-0.06713741,-12.59332,-10.9859,83.73849,1.460828,700.9055
-0.5314441,0.2287051,-0.05745802,-12.59332,-11.00827,83.7389,1.460108,700.9683
-0.5390894,0.227825,-0.04246482,-12.59332,-10.96527,83.73653,1.464936,701.1054
-0.5419779,0.2266903,-0.04233908,-12.59332,-11.02127,83.73655,1.459336,700.9076
-0.5638629,0.2325585,-0.03565444,-12.59332,-11.0925,83.73777,1.460577,701.0858
-0.5850049,0.2356193,-0.03614184,-12.59332,-10.97351,83.73818,1.459492,701.3516
-0.581501,0.2387729,-0.03976056,-12.59332,-11.04535,83.73579,1.456935,700.8276
-0.5820948,0.2518146,-0.0414532,-12.59332,-11.07693,83.73818,1.456688,701.2853
-0.5948291,0.2565168,-0.03612443,-12.59332,-11.05829,83.73759,1.457007,701.2312
-0.594838,0.2624338,-0.02130957,-12.59332,-11.01849,83.73827,1.460165,701.2385
-0.598927,0.2671241,-0.01713256,-12.59332,-11.0278,83.73748,1.459372,700.9511
-0.5865893,0.2555063,-0.01968155,-12.59332,-11.06796,83.73676,1.46213,701.1544
-0.5702952,0.276174,-0.02059445,-12.59332,-11.0524,83.73812,1.459931,701.1073
-0.5820937,0.3055398,-0.01922618,-12.59332,-11.0545,83.73897,1.456986,700.782
-0.573305,0.2793444,-0.02168602,-12.59332,-11.02277,83.73735,1.46399,700.9749
-0.6060931,0.262393,0.007014142,-12.59332,-10.92355,83.73662,1.461747,700.6862
-0.5702207,0.2661127,0.001448195,-12.59326,-10.92114,83.73765,1.468067,700.4158
-0.5900792,0.2672578,-0.04320929,-12.59326,-10.96039,83.73768,1.466598,700.4492
-0.6123728,0.2253621,-0.03489565,-12.59326,-10.8952,83.73703,1.469611,700.4921
-0.5687017,0.2075118,-0.02593577,-12.59326,-10.98526,83.73849,1.466737,700.9725
-0.5904906,0.2133902,-0.016194,-12.59326,-10.97922,83.73797,1.465859,700.7099
-0.5958285,0.2219938,-0.0195889,-12.59326,-11.00238,83.73875,1.465988,701.0583
-0.6028222,0.2293833,-0.01838049,-12.59326,-11.00159,83.7383,1.460071,700.5925
-0.6038087,0.2397619,-0.01861158,-12.59326,-10.97855,83.73835,1.469656,700.6238
-0.5959893,0.2449438,-0.01851902,-12.59326,-10.9903,83.73727,1.462119,700.7451
-0.5741901,0.2361882,-0.02102314,-12.59326,-10.91,83.73843,1.466316,700.9373
-0.5823575,0.2396261,-0.01423486,-12.59326,-11.03674,83.73897,1.462379,700.5616
-0.5689288,0.22048,-0.0168353,-12.59326,-10.90091,83.73698,1.468376,700.6174
-0.5831001,0.2350119,-0.02463041,-12.59326,-10.96347,83.73691,1.46746,700.9005
-0.5800692,0.2509045,-0.02843581,-12.59326,-10.95383,83.73788,1.469095,700.5624
-0.561967,0.2398196,-0.04125641,-12.59326,-10.94522,83.73809,1.469469,700.5618
-0.5464118,0.2288508,-0.04013113,-12.59326,-10.90707,83.73611,1.466722,700.4719
-0.5391419,0.2416389,-0.043467,-12.59326,-10.95761,83.7373,1.468694,700.8612
-0.5488414,0.2416239,-0.05079286,-12.59326,-10.90771,83.73812,1.46757,700.6101
-0.548579,0.2489018,-0.04843412,-12.59326,-10.90076,83.73746,1.468375,700.4729
-0.5473921,0.2422081,-0.05548539,-12.59326,-10.90561,83.73891,1.474735,700.4507
-0.5522118,0.2450326,-0.05740285,-12.59302,-10.94034,83.7389,1.471975,700.8875
-0.5586873,0.2647566,-0.04550833,-12.59302,-10.90289,83.73862,1.468809,700.3254
-0.5629022,0.2582301,-0.04829585,-12.59302,-10.89655,83.73763,1.468774,700.5629
-0.5924958,0.2531866,-0.05154415,-12.59302,-10.87067,83.73752,1.470318,700.5001
-0.6041352,0.2635896,-0.04808313,-12.59302,-10.91626,83.73697,1.466773,700.1075
-0.5847381,0.2807117,-0.03307093,-12.59302,-10.8988,83.73691,1.47132,700.5311
-0.5831081,0.2896249,-0.02581911,-12.59302,-10.93311,83.73727,1.466445,700.2637
-0.5910621,0.3064556,-0.04051011,-12.59302,-10.9317,83.73727,1.475727,700.0323
-0.6054975,0.3087165,-0.0456983,-12.59302,-10.89728,83.73706,1.470889,700.1146
-0.6244125,0.3153386,-0.03621325,-12.59302,-10.87274,83.73723,1.473284,700.2085
-0.6219028,0.3146829,-0.0361974,-12.59302,-10.89221,83.73808,1.470438,700.3231
-0.6144503,0.3130205,-0.03798287,-12.59302,-10.83783,83.73692,1.469289,700.3032
-0.6139314,0.3078925,-0.03822156,-12.59302,-10.8674,83.73814,1.477476,700.2568
-0.6138512,0.2906348,-0.03565479,-12.59302,-10.89404,83.73814,1.470026,699.9373
-0.5969037,0.2840346,-0.01923105,-12.59302,-10.87503,83.73841,1.471186,700.3508
-0.593703,0.2941951,-0.01482126,-12.59302,-10.95471,83.73782,1.469522,700.1694
-0.5994578,0.2941828,-0.02450936,-12.59302,-10.92764,83.73822,1.469793,700.3018
-0.5953841,0.2986993,-0.03619035,-12.59302,-10.87381,83.73891,1.469913,700.4261
-0.6109999,0.3059548,-0.04465567,-12.59302,-10.88702,83.73785,1.470832,700.1622
-0.614984,0.30421,-0.06303301,-12.59302,-10.83887,83.73788,1.473938,700.0177
-0.6219625,0.3016653,-0.0699648,-12.59262,-10.84216,83.73737,1.474379,700.077
-0.6227526,0.2891738,-0.07537226,-12.59262,-10.85895,83.73846,1.471096,700.248
-0.610702,0.2785403,-0.0649638,-12.59262,-10.88205,83.73724,1.472492,700.0117
-0.5994672,0.2791933,-0.05925665,-12.59262,-10.92633,83.73846,1.473585,700.5173
-0.5943279,0.2840787,-0.04935179,-12.59262,-10.85648,83.73804,1.473193,699.918
-0.5887646,0.2804815,-0.05721305,-12.59262,-10.90601,83.73823,1.474316,700.2717
-0.5729589,0.3153032,-0.0503122,-12.59262,-10.94345,83.73833,1.472837,700.1287
-0.5718915,0.3259363,-0.04043398,-12.59262,-10.94861,83.74003,1.471599,700.2985
-0.5734119,0.2994879,-0.0437155,-12.59262,-10.88174,83.73801,1.466158,700.3555
-0.5860962,0.2929857,-0.04056364,-12.59262,-10.85974,83.73777,1.469834,700.0583
-0.605279,0.2872623,-0.03696957,-12.59262,-10.87601,83.73653,1.468237,700.3909
-0.6175402,0.3000181,-0.02010788,-12.59262,-10.93378,83.73808,1.468983,700.2232
-0.6117501,0.3033581,-0.0180353,-12.59262,-10.87436,83.73768,1.47456,700.2684
-0.6099157,0.2999066,-0.008946109,-12.59262,-10.93744,83.73704,1.469003,700.1736
-0.6066958,0.2913899,-0.007822031,-12.59262,-10.94629,83.73608,1.46863,700.413
-0.5982403,0.2889353,-0.01134429,-12.59262,-10.86969,83.73666,1.470734,700.003
-0.601326,0.2943914,-0.01699596,-12.59262,-10.95401,83.73775,1.472052,700.3694
-0.6106296,0.2950684,-0.02159268,-12.59262,-10.86029,83.74038,1.470682,700.3152
-0.6033008,0.2891735,-0.0200598,-12.59262,-10.8559,83.73825,1.474456,700.3102
-0.6238368,0.2922642,-0.01285505,-12.59262,-10.82941,83.73875,1.478106,699.8956
-0.6389089,0.2825375,-0.01517422,-12.59158,-10.86578,83.7386,1.474512,699.5374
-0.6224679,0.2831511,-0.02745047,-12.59158,-10.81488,83.7373,1.47507,699.8453
-0.6275021,0.2746469,-0.01663629,-12.59158,-10.85928,83.73709,1.472786,699.9424
-0.6189371,0.2824362,-0.01505356,-12.59158,-10.86945,83.73705,1.472422,700.0311
-0.6142577,0.3018819,-0.01574438,-12.59158,-10.93616,83.73804,1.468996,699.8004
-0.59854,0.3136463,-0.0176098,-12.59158,-10.94223,83.73766,1.467341,700.3724
-0.5915956,0.3181122,-0.01635554,-12.59158,-10.93121,83.73855,1.468546,700.196
-0.6027188,0.3254324,-0.01335611,-12.59158,-10.94199,83.73708,1.465228,700.6059
-0.6132437,0.3221179,-0.009079024,-12.59158,-10.88748,83.73814,1.472523,700.4799
-0.6046672,0.3012343,-0.01622035,-12.59158,-10.897,83.73841,1.470043,700.159
-0.6108963,0.3028633,-0.01555286,-12.59158,-10.9595,83.73849,1.472082,700.2703
-0.6068601,0.3020877,-0.01572267,-12.59158,-10.94,83.73792,1.468173,700.2788
-0.6026266,0.3093374,-0.01748962,-12.59158,-10.96432,83.73795,1.469576,700.2352
-0.6023911,0.3078976,-0.008879347,-12.59158,-10.91031,83.73856,1.470118,699.9706
-0.5982242,0.3093673,-0.01136592,-12.59158,-10.87897,83.73867,1.469098,700.417
